record_index,sample_id,model_profile_id,condition,true_label,predicted_label,reference_model,attribution_scale,citation_count,distinct_cited_feature_count,top_five_overlap_count,cited_absolute_attribution_sum,mean_cited_reference_rank,best_cited_reference_rank,worst_cited_reference_rank,cited_features,reference_total_absolute_attribution,reference_top_five_absolute_attribution,reference_top_five_features,top_five_overlap_fraction,top_five_jaccard,attribution_mass_coverage,relative_to_reference_top_five_mass
145,pilot_146,566d4f5fc6a77c27,deterministic_text,DoS,DoS,logistic_regression,DoS log-odds,5,5,0,0.150343705829,26.6,11,43,"('RETRANSMITTED_IN_PKTS', 'RETRANSMITTED_IN_BYTES', 'RETRANSMITTED_OUT_PKTS', 'ICMP_TYPE', 'L4_DST_PORT')",6.03516520036,4.39466067987,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'LONGEST_FLOW_PKT', 'MAX_IP_PKT_LEN')",0,0,0.0249112825975,0.0342105379189
145,pilot_146,566d4f5fc6a77c27,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,0,0.117560771895,28.2,11,42,"('L4_DST_PORT', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'L4_SRC_PORT', 'SRC_TO_DST_IAT_AVG')",6.03516520036,4.39466067987,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'LONGEST_FLOW_PKT', 'MAX_IP_PKT_LEN')",0,0,0.0194792964222,0.0267508188819
145,pilot_146,566d4f5fc6a77c27,deterministic_text,DoS,DoS,random_forest,DoS probability,5,5,0,0.0346234449685,25.4,9,37,"('RETRANSMITTED_IN_PKTS', 'RETRANSMITTED_IN_BYTES', 'RETRANSMITTED_OUT_PKTS', 'ICMP_TYPE', 'L4_DST_PORT')",0.597814747353,0.298386721036,"('SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SHORTEST_FLOW_PKT')",0,0,0.0579166792419,0.116035475199
145,pilot_146,566d4f5fc6a77c27,structured,DoS,Benign,random_forest,DoS probability,5,5,0,0.0369283802841,24.8,11,37,"('L4_DST_PORT', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'L4_SRC_PORT', 'SRC_TO_DST_IAT_AVG')",0.597814747353,0.298386721036,"('SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SHORTEST_FLOW_PKT')",0,0,0.0617722805395,0.123760133011
146,pilot_147,0d7fca71936c0652,deterministic_text,DoS,DoS,logistic_regression,DoS log-odds,5,5,0,0.217876142726,21.6,8,28,"('L4_DST_PORT', 'TCP_FLAGS', 'RETRANSMITTED_IN_PKTS', 'TCP_WIN_MAX_IN', 'L7_PROTO')",5.93049461148,4.18692850291,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'DST_TO_SRC_IAT_AVG')",0,0,0.0367382751355,0.0520372255161
146,pilot_147,0d7fca71936c0652,structured,DoS,DoS,logistic_regression,DoS log-odds,5,5,0,0.226581277985,20.6,8,27,"('TCP_FLAGS', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS', 'RETRANSMITTED_IN_PKTS', 'IN_PKTS')",5.93049461148,4.18692850291,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'DST_TO_SRC_IAT_AVG')",0,0,0.0382061350409,0.0541163475392
146,pilot_147,0d7fca71936c0652,deterministic_text,DoS,DoS,random_forest,DoS probability,5,5,0,0.0417828473155,21.6,8,38,"('L4_DST_PORT', 'TCP_FLAGS', 'RETRANSMITTED_IN_PKTS', 'TCP_WIN_MAX_IN', 'L7_PROTO')",0.502760703548,0.240550602916,"('MAX_TTL', 'MIN_IP_PKT_LEN', 'SHORTEST_FLOW_PKT', 'MIN_TTL', 'SERVER_TCP_FLAGS')",0,0,0.0831068280012,0.173696705845
146,pilot_147,0d7fca71936c0652,structured,DoS,DoS,random_forest,DoS probability,5,5,0,0.0322266833267,23.4,8,38,"('TCP_FLAGS', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS', 'RETRANSMITTED_IN_PKTS', 'IN_PKTS')",0.502760703548,0.240550602916,"('MAX_TTL', 'MIN_IP_PKT_LEN', 'SHORTEST_FLOW_PKT', 'MIN_TTL', 'SERVER_TCP_FLAGS')",0,0,0.0640994475091,0.133970494923
147,pilot_148,b04bae7500469a46,deterministic_text,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.102252818144,30.6,23,42,"('IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'IN_BYTES', 'RETRANSMITTED_IN_PKTS', 'OUT_PKTS')",5.50792205593,3.43033068083,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'TCP_WIN_MAX_OUT', 'TCP_WIN_MAX_IN')",0,0,0.0185646813998,0.0298084434585
147,pilot_148,b04bae7500469a46,structured,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.175401842285,25.6,14,42,"('IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'PROTOCOL', 'IN_BYTES', 'RETRANSMITTED_IN_PKTS')",5.50792205593,3.43033068083,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'TCP_WIN_MAX_OUT', 'TCP_WIN_MAX_IN')",0,0,0.0318453748081,0.0511326337328
147,pilot_148,b04bae7500469a46,deterministic_text,Benign,Benign,random_forest,DoS probability,5,5,0,0.0270319759884,27.2,9,35,"('IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'IN_BYTES', 'RETRANSMITTED_IN_PKTS', 'OUT_PKTS')",0.530747295476,0.285622715437,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DST_TO_SRC_AVG_THROUGHPUT', 'SHORTEST_FLOW_PKT')",0,0,0.0509319147151,0.0946422484189
147,pilot_148,b04bae7500469a46,structured,Benign,Benign,random_forest,DoS probability,5,5,0,0.0285479523977,25.8,9,35,"('IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'PROTOCOL', 'IN_BYTES', 'RETRANSMITTED_IN_PKTS')",0.530747295476,0.285622715437,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DST_TO_SRC_AVG_THROUGHPUT', 'SHORTEST_FLOW_PKT')",0,0,0.0537882201963,0.0999498669215
148,pilot_149,7cbda4a8bcae3109,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.699438945407,20.2,3,39,"('L4_DST_PORT', 'IN_BYTES', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'IN_PKTS')",5.05053897948,3.15337914606,"('SERVER_TCP_FLAGS', 'L7_PROTO', 'L4_DST_PORT', 'MIN_TTL', 'MAX_TTL')",0.2,0.111111111111,0.138487980837,0.221806168244
148,pilot_149,7cbda4a8bcae3109,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,2,1.34345312156,12.8,2,25,"('L7_PROTO', 'L4_DST_PORT', 'IN_PKTS', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS')",5.05053897948,3.15337914606,"('SERVER_TCP_FLAGS', 'L7_PROTO', 'L4_DST_PORT', 'MIN_TTL', 'MAX_TTL')",0.4,0.25,0.266001931085,0.42603602654
148,pilot_149,7cbda4a8bcae3109,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,0,0.0381817630327,18.4,13,23,"('L4_DST_PORT', 'IN_BYTES', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'IN_PKTS')",0.4730450989,0.256431811653,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'SERVER_TCP_FLAGS', 'MIN_TTL')",0,0,0.0807148475302,0.148896358788
148,pilot_149,7cbda4a8bcae3109,structured,DoS,Benign,random_forest,DoS probability,5,5,0,0.0430734545535,16.4,9,23,"('L7_PROTO', 'L4_DST_PORT', 'IN_PKTS', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS')",0.4730450989,0.256431811653,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'SERVER_TCP_FLAGS', 'MIN_TTL')",0,0,0.0910557041043,0.167972352088
149,pilot_150,55163a8369900b1a,deterministic_text,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.710776740102,20.4,9,44,"('IN_PKTS', 'L4_DST_PORT', 'L4_SRC_PORT', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS')",8.55738912583,4.21583097672,"('NUM_PKTS_UP_TO_128_BYTES', 'DURATION_OUT', 'MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL')",0,0,0.0830599999194,0.168597067583
149,pilot_150,55163a8369900b1a,structured,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.440329168122,24.4,14,37,"('L4_DST_PORT', 'TCP_FLAGS', 'IN_PKTS', 'SRC_TO_DST_IAT_AVG', 'OUT_BYTES')",8.55738912583,4.21583097672,"('NUM_PKTS_UP_TO_128_BYTES', 'DURATION_OUT', 'MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL')",0,0,0.0514560179101,0.104446589665
149,pilot_150,55163a8369900b1a,deterministic_text,Benign,Benign,random_forest,DoS probability,5,5,0,0.0375689662791,25.4,9,39,"('IN_PKTS', 'L4_DST_PORT', 'L4_SRC_PORT', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS')",0.589187948236,0.286427261612,"('MIN_TTL', 'MIN_IP_PKT_LEN', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'NUM_PKTS_UP_TO_128_BYTES')",0,0,0.0637639761498,0.131164073097
149,pilot_150,55163a8369900b1a,structured,Benign,Benign,random_forest,DoS probability,5,5,0,0.064965447904,16.4,9,24,"('L4_DST_PORT', 'TCP_FLAGS', 'IN_PKTS', 'SRC_TO_DST_IAT_AVG', 'OUT_BYTES')",0.589187948236,0.286427261612,"('MIN_TTL', 'MIN_IP_PKT_LEN', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'NUM_PKTS_UP_TO_128_BYTES')",0,0,0.110262689688,0.22681307477
150,pilot_151,2b06aa7a1f0054be,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.640250871983,27.2,5,42,"('IN_PKTS', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS', 'L4_SRC_PORT', 'IN_BYTES')",7.23029869034,4.76956485163,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'L7_PROTO', 'L4_DST_PORT')",0.2,0.111111111111,0.088551095799,0.134236747355
150,pilot_151,2b06aa7a1f0054be,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.750776430789,21.4,5,39,"('IN_PKTS', 'IN_BYTES', 'FLOW_DURATION_MILLISECONDS', 'L4_DST_PORT', 'SRC_TO_DST_AVG_THROUGHPUT')",7.23029869034,4.76956485163,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'L7_PROTO', 'L4_DST_PORT')",0.2,0.111111111111,0.103837540182,0.157409838034
150,pilot_151,2b06aa7a1f0054be,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,0,0.0310742795102,24.4,16,33,"('IN_PKTS', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS', 'L4_SRC_PORT', 'IN_BYTES')",0.503592982052,0.237948797471,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SHORTEST_FLOW_PKT', 'SERVER_TCP_FLAGS')",0,0,0.0617051480414,0.130592294815
150,pilot_151,2b06aa7a1f0054be,structured,DoS,Benign,random_forest,DoS probability,5,5,0,0.0431538472775,20.2,12,27,"('IN_PKTS', 'IN_BYTES', 'FLOW_DURATION_MILLISECONDS', 'L4_DST_PORT', 'SRC_TO_DST_AVG_THROUGHPUT')",0.503592982052,0.237948797471,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SHORTEST_FLOW_PKT', 'SERVER_TCP_FLAGS')",0,0,0.085691915526,0.181357702733
151,pilot_152,10412d11838033d7,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,0,0.272192316891,24,12,41,"('IN_PKTS', 'IN_BYTES', 'LONGEST_FLOW_PKT', 'FLOW_DURATION_MILLISECONDS', 'SRC_TO_DST_AVG_THROUGHPUT')",7.18989576421,4.55652511767,"('MAX_TTL', 'MIN_TTL', 'TCP_WIN_MAX_OUT', 'TCP_WIN_MAX_IN', 'MIN_IP_PKT_LEN')",0,0,0.0378576165522,0.0597368191467
151,pilot_152,10412d11838033d7,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.940655655453,19.8,4,38,"('IN_PKTS', 'OUT_PKTS', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'TCP_WIN_MAX_IN')",7.18989576421,4.55652511767,"('MAX_TTL', 'MIN_TTL', 'TCP_WIN_MAX_OUT', 'TCP_WIN_MAX_IN', 'MIN_IP_PKT_LEN')",0.2,0.111111111111,0.130830221508,0.206441450702
151,pilot_152,10412d11838033d7,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,0,0.0392207909864,21.6,13,29,"('IN_PKTS', 'IN_BYTES', 'LONGEST_FLOW_PKT', 'FLOW_DURATION_MILLISECONDS', 'SRC_TO_DST_AVG_THROUGHPUT')",0.509982499716,0.232200014473,"('MAX_TTL', 'MIN_IP_PKT_LEN', 'MIN_TTL', 'SHORTEST_FLOW_PKT', 'DST_TO_SRC_AVG_THROUGHPUT')",0,0,0.0769061507175,0.168909511377
151,pilot_152,10412d11838033d7,structured,DoS,Benign,random_forest,DoS probability,5,5,0,0.0456139596212,19.2,12,27,"('IN_PKTS', 'OUT_PKTS', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'TCP_WIN_MAX_IN')",0.509982499716,0.232200014473,"('MAX_TTL', 'MIN_IP_PKT_LEN', 'MIN_TTL', 'SHORTEST_FLOW_PKT', 'DST_TO_SRC_AVG_THROUGHPUT')",0,0,0.0894422056572,0.196442535651
152,pilot_153,7754275a1c196fa2,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,0,0.133971492454,26.6,14,40,"('IN_PKTS', 'IN_BYTES', 'SRC_TO_DST_AVG_THROUGHPUT', 'FLOW_DURATION_MILLISECONDS', 'L4_DST_PORT')",5.65488991253,3.88447997594,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'NUM_PKTS_UP_TO_128_BYTES', 'DST_TO_SRC_AVG_THROUGHPUT')",0,0,0.0236912644679,0.0344889131323
152,pilot_153,7754275a1c196fa2,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,1.07872334854,21,3,36,"('TCP_FLAGS', 'SERVER_TCP_FLAGS', 'OUT_BYTES', 'SRC_TO_DST_IAT_MAX', 'FLOW_DURATION_MILLISECONDS')",5.65488991253,3.88447997594,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'NUM_PKTS_UP_TO_128_BYTES', 'DST_TO_SRC_AVG_THROUGHPUT')",0.2,0.111111111111,0.190759389701,0.277700839036
152,pilot_153,7754275a1c196fa2,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,0,0.0196436840748,28.2,17,38,"('IN_PKTS', 'IN_BYTES', 'SRC_TO_DST_AVG_THROUGHPUT', 'FLOW_DURATION_MILLISECONDS', 'L4_DST_PORT')",0.502737570146,0.246254382331,"('MIN_TTL', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS')",0,0,0.0390734356079,0.0797698862811
152,pilot_153,7754275a1c196fa2,structured,DoS,Benign,random_forest,DoS probability,5,5,1,0.0871954693955,14.4,5,24,"('TCP_FLAGS', 'SERVER_TCP_FLAGS', 'OUT_BYTES', 'SRC_TO_DST_IAT_MAX', 'FLOW_DURATION_MILLISECONDS')",0.502737570146,0.246254382331,"('MIN_TTL', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS')",0.2,0.111111111111,0.173441323214,0.354086975306
153,pilot_154,3292f484073ceec4,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.78200652361,20.6,2,34,"('L4_DST_PORT', 'TCP_FLAGS', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'OUT_BYTES')",5.66419486607,3.12459309409,"('SERVER_TCP_FLAGS', 'L4_DST_PORT', 'L7_PROTO', 'MIN_TTL', 'MAX_TTL')",0.2,0.111111111111,0.138061373611,0.250274675793
153,pilot_154,3292f484073ceec4,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,2,1.15236750074,22.2,2,42,"('L4_DST_PORT', 'IN_BYTES', 'OUT_BYTES', 'FLOW_DURATION_MILLISECONDS', 'MIN_TTL')",5.66419486607,3.12459309409,"('SERVER_TCP_FLAGS', 'L4_DST_PORT', 'L7_PROTO', 'MIN_TTL', 'MAX_TTL')",0.4,0.25,0.203447714633,0.368805622376
153,pilot_154,3292f484073ceec4,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,0,0.0587387184714,17.8,9,27,"('L4_DST_PORT', 'TCP_FLAGS', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'OUT_BYTES')",0.595623560088,0.277418843044,"('SHORTEST_FLOW_PKT', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'MAX_TTL', 'MIN_IP_PKT_LEN')",0,0,0.0986171844222,0.211732980453
153,pilot_154,3292f484073ceec4,structured,DoS,Benign,random_forest,DoS probability,5,5,1,0.101692931799,16.2,2,27,"('L4_DST_PORT', 'IN_BYTES', 'OUT_BYTES', 'FLOW_DURATION_MILLISECONDS', 'MIN_TTL')",0.595623560088,0.277418843044,"('SHORTEST_FLOW_PKT', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'MAX_TTL', 'MIN_IP_PKT_LEN')",0.2,0.111111111111,0.170733561621,0.366568221118
154,pilot_155,3cfb7e6d67b853db,deterministic_text,Benign,DoS,logistic_regression,DoS log-odds,5,5,0,0.545237345839,20.4,8,35,"('FLOW_DURATION_MILLISECONDS', 'SRC_TO_DST_IAT_MAX', 'RETRANSMITTED_IN_PKTS', 'NUM_PKTS_UP_TO_128_BYTES', 'IN_PKTS')",8.69762866714,4.84754489416,"('TCP_WIN_MAX_OUT', 'SERVER_TCP_FLAGS', 'TCP_WIN_MAX_IN', 'MIN_IP_PKT_LEN', 'MIN_TTL')",0,0,0.0626880459842,0.112477008
154,pilot_155,3cfb7e6d67b853db,structured,Benign,DoS,logistic_regression,DoS log-odds,5,5,0,0.229814678142,25.8,16,42,"('TCP_FLAGS', 'RETRANSMITTED_IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'L4_DST_PORT', 'SRC_TO_DST_IAT_AVG')",8.69762866714,4.84754489416,"('TCP_WIN_MAX_OUT', 'SERVER_TCP_FLAGS', 'TCP_WIN_MAX_IN', 'MIN_IP_PKT_LEN', 'MIN_TTL')",0,0,0.0264226821973,0.0474084682369
154,pilot_155,3cfb7e6d67b853db,deterministic_text,Benign,DoS,random_forest,DoS probability,5,5,0,0.0600628096246,15.2,8,22,"('FLOW_DURATION_MILLISECONDS', 'SRC_TO_DST_IAT_MAX', 'RETRANSMITTED_IN_PKTS', 'NUM_PKTS_UP_TO_128_BYTES', 'IN_PKTS')",0.531162065863,0.243784297185,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.113078123392,0.246376859864
154,pilot_155,3cfb7e6d67b853db,structured,Benign,DoS,random_forest,DoS probability,5,5,0,0.0500294186078,19,11,33,"('TCP_FLAGS', 'RETRANSMITTED_IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'L4_DST_PORT', 'SRC_TO_DST_IAT_AVG')",0.531162065863,0.243784297185,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.0941886136513,0.205220021082
155,pilot_156,ae8f22443e30d7f3,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.719769222902,18.4,3,40,"('IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'L4_DST_PORT', 'IN_BYTES', 'SRC_TO_DST_AVG_THROUGHPUT')",4.91433156386,3.25741498587,"('SERVER_TCP_FLAGS', 'L7_PROTO', 'L4_DST_PORT', 'MIN_TTL', 'MAX_TTL')",0.2,0.111111111111,0.14646330097,0.220963317853
155,pilot_156,ae8f22443e30d7f3,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.719769222902,18.4,3,40,"('L4_DST_PORT', 'IN_BYTES', 'IN_PKTS', 'SRC_TO_DST_AVG_THROUGHPUT', 'FLOW_DURATION_MILLISECONDS')",4.91433156386,3.25741498587,"('SERVER_TCP_FLAGS', 'L7_PROTO', 'L4_DST_PORT', 'MIN_TTL', 'MAX_TTL')",0.2,0.111111111111,0.14646330097,0.220963317853
155,pilot_156,ae8f22443e30d7f3,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,0,0.0395028170535,20.2,14,25,"('IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'L4_DST_PORT', 'IN_BYTES', 'SRC_TO_DST_AVG_THROUGHPUT')",0.51117483384,0.243738180191,"('MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT', 'MAX_TTL', 'MIN_TTL')",0,0,0.0772784856343,0.162070698249
155,pilot_156,ae8f22443e30d7f3,structured,DoS,Benign,random_forest,DoS probability,5,5,0,0.0395028170535,20.2,14,25,"('L4_DST_PORT', 'IN_BYTES', 'IN_PKTS', 'SRC_TO_DST_AVG_THROUGHPUT', 'FLOW_DURATION_MILLISECONDS')",0.51117483384,0.243738180191,"('MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT', 'MAX_TTL', 'MIN_TTL')",0,0,0.0772784856343,0.162070698249
156,pilot_157,899be45bc72ab02c,deterministic_text,Benign,DoS,logistic_regression,DoS log-odds,5,5,1,1.0884266838,24.8,1,44,"('L4_DST_PORT', 'PROTOCOL', 'MIN_IP_PKT_LEN', 'SRC_TO_DST_IAT_MAX', 'FLOW_DURATION_MILLISECONDS')",5.70630226366,3.29637975348,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'TCP_WIN_MAX_IN', 'TCP_WIN_MAX_OUT')",0.2,0.111111111111,0.190741154868,0.330188499261
156,pilot_157,899be45bc72ab02c,structured,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.189478291482,28.2,13,44,"('OUT_PKTS', 'L4_DST_PORT', 'IN_PKTS', 'PROTOCOL', 'RETRANSMITTED_IN_PKTS')",5.70630226366,3.29637975348,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'TCP_WIN_MAX_IN', 'TCP_WIN_MAX_OUT')",0,0,0.0332050919715,0.0574807229906
156,pilot_157,899be45bc72ab02c,deterministic_text,Benign,DoS,random_forest,DoS probability,5,5,1,0.107772980713,15.8,1,29,"('L4_DST_PORT', 'PROTOCOL', 'MIN_IP_PKT_LEN', 'SRC_TO_DST_IAT_MAX', 'FLOW_DURATION_MILLISECONDS')",0.549627639738,0.312707990916,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DST_TO_SRC_AVG_THROUGHPUT', 'SHORTEST_FLOW_PKT')",0.2,0.111111111111,0.196083626297,0.344644153151
156,pilot_157,899be45bc72ab02c,structured,Benign,Benign,random_forest,DoS probability,5,5,0,0.0174147667454,28.4,20,41,"('OUT_PKTS', 'L4_DST_PORT', 'IN_PKTS', 'PROTOCOL', 'RETRANSMITTED_IN_PKTS')",0.549627639738,0.312707990916,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DST_TO_SRC_AVG_THROUGHPUT', 'SHORTEST_FLOW_PKT')",0,0,0.0316846633727,0.0556901878152
157,pilot_158,933bfe80fc02eddf,deterministic_text,Benign,DoS,logistic_regression,DoS log-odds,5,5,1,2.25910440186,27.4,1,44,"('DST_TO_SRC_AVG_THROUGHPUT', 'FLOW_DURATION_MILLISECONDS', 'RETRANSMITTED_OUT_BYTES', 'SRC_TO_DST_IAT_AVG', 'L4_DST_PORT')",8.74960413777,5.3745663958,"('DST_TO_SRC_AVG_THROUGHPUT', 'MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'MIN_TTL', 'MAX_TTL')",0.2,0.111111111111,0.258195041317,0.420332401815
157,pilot_158,933bfe80fc02eddf,structured,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.282735584351,26.2,18,39,"('TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'IN_BYTES', 'OUT_PKTS', 'PROTOCOL')",8.74960413777,5.3745663958,"('DST_TO_SRC_AVG_THROUGHPUT', 'MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'MIN_TTL', 'MAX_TTL')",0,0,0.0323141001466,0.0526062129537
157,pilot_158,933bfe80fc02eddf,deterministic_text,Benign,DoS,random_forest,DoS probability,5,5,1,0.0796852670329,15,4,31,"('DST_TO_SRC_AVG_THROUGHPUT', 'FLOW_DURATION_MILLISECONDS', 'RETRANSMITTED_OUT_BYTES', 'SRC_TO_DST_IAT_AVG', 'L4_DST_PORT')",0.533384835534,0.264151081571,"('MIN_TTL', 'MIN_IP_PKT_LEN', 'MAX_TTL', 'DST_TO_SRC_AVG_THROUGHPUT', 'SHORTEST_FLOW_PKT')",0.2,0.111111111111,0.149395449072,0.301665495969
157,pilot_158,933bfe80fc02eddf,structured,Benign,Benign,random_forest,DoS probability,5,5,0,0.0406585306443,22,10,43,"('TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'IN_BYTES', 'OUT_PKTS', 'PROTOCOL')",0.533384835534,0.264151081571,"('MIN_TTL', 'MIN_IP_PKT_LEN', 'MAX_TTL', 'DST_TO_SRC_AVG_THROUGHPUT', 'SHORTEST_FLOW_PKT')",0,0,0.0762273839367,0.153921499781
158,pilot_159,cd9f49bdaf8c3a54,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,2,1.09128583523,18,3,34,"('L4_DST_PORT', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'OUT_BYTES', 'MIN_TTL')",5.9599741575,3.15337914606,"('SERVER_TCP_FLAGS', 'L7_PROTO', 'L4_DST_PORT', 'MIN_TTL', 'MAX_TTL')",0.4,0.25,0.183102444136,0.346068704295
158,pilot_159,cd9f49bdaf8c3a54,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.643841536589,26,3,39,"('IN_PKTS', 'OUT_PKTS', 'FLOW_DURATION_MILLISECONDS', 'L4_DST_PORT', 'IN_BYTES')",5.9599741575,3.15337914606,"('SERVER_TCP_FLAGS', 'L7_PROTO', 'L4_DST_PORT', 'MIN_TTL', 'MAX_TTL')",0.2,0.111111111111,0.108027571861,0.204175110815
158,pilot_159,cd9f49bdaf8c3a54,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,1,0.0824763764442,16.6,4,25,"('L4_DST_PORT', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'OUT_BYTES', 'MIN_TTL')",0.562281762269,0.264082478883,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'MIN_TTL', 'SERVER_TCP_FLAGS')",0.2,0.111111111111,0.146681578487,0.312312944021
